Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Year_Extracted,g_q1,g_q3,g_iqr,Is_Outlier
211960,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,101,Kingsbridge - Riverdale,Summer 2014,2014-06-01,8.65,2014,7.35,10.2425,2.8925,0
211965,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,202,Downtown - Heights - Slope,Summer 2014,2014-06-01,9.87,2014,7.35,10.2425,2.8925,0
211980,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,402,West Queens,Summer 2014,2014-06-01,9.05,2014,7.35,10.2425,2.8925,0
211976,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,302,Central Harlem - Morningside Heights,Summer 2014,2014-06-01,9.12,2014,7.35,10.2425,2.8925,0
213986,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2014,2014-06-01,7.36,2014,7.35,10.2425,2.8925,0
213439,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2014,2014-06-01,15.48,2014,15.75,24.1425,8.392499999999998,0
222550,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2014,2014-06-01,22.89,2014,28.98,33,4.02,1
212439,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2014,2014-06-01,28.44,2014,15.75,24.1425,8.392499999999998,0
211375,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2014,2014-06-01,15.75,2014,15.75,24.1425,8.392499999999998,0
213410,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2014,2014-06-01,19.06,2014,15.75,24.1425,8.392499999999998,0
212424,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2014,2014-06-01,17.79,2014,15.75,24.1425,8.392499999999998,0
222448,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2014,2014-06-01,30.47,2014,28.98,33,4.02,0
212423,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2014,2014-06-01,17.27,2014,15.75,24.1425,8.392499999999998,0
211422,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2014,2014-06-01,10.27,2014,7.35,10.2425,2.8925,0
211962,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,103,Fordham - Bronx Pk,Summer 2014,2014-06-01,8.76,2014,7.35,10.2425,2.8925,0
211981,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,403,Flushing - Clearview,Summer 2014,2014-06-01,8.19,2014,7.35,10.2425,2.8925,0
211679,375,Nitrogen dioxide (NO2),Mean,ppb,NA,409,Southeast Queens,Summer 2014,2014-06-01,12.08,2014,15.75,24.1425,8.392499999999998,0
222502,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2014,2014-06-01,32.61,2014,28.98,33,4.02,0
213979,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2014,2014-06-01,8.23,2014,7.35,10.2425,2.8925,0
221974,386,Ozone (O3),Mean,ppb,NA,404406,Bayside Little Neck-Fresh Meadows,Summer 2014,2014-06-01,32.08,2014,28.98,33,4.02,0
212447,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2014,2014-06-01,12.64,2014,15.75,24.1425,8.392499999999998,0
222436,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2014,2014-06-01,29.91,2014,28.98,33,4.02,0
222538,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2014,2014-06-01,26.66,2014,28.98,33,4.02,0
211673,375,Nitrogen dioxide (NO2),Mean,ppb,NA,401,Long Island City - Astoria,Summer 2014,2014-06-01,16.92,2014,15.75,24.1425,8.392499999999998,0
222526,386,Ozone (O3),Mean,ppb,UHF42,303,East Harlem,Summer 2014,2014-06-01,28.92,2014,28.98,33,4.02,0
212425,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2014,2014-06-01,16.51,2014,15.75,24.1425,8.392499999999998,0
212448,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2014,2014-06-01,14.62,2014,15.75,24.1425,8.392499999999998,0
212457,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2014,2014-06-01,7.39,2014,15.75,24.1425,8.392499999999998,0
211684,375,Nitrogen dioxide (NO2),Mean,ppb,NA,404406,Bayside Little Neck-Fresh Meadows,Summer 2014,2014-06-01,13.24,2014,15.75,24.1425,8.392499999999998,0
211985,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,409,Southeast Queens,Summer 2014,2014-06-01,7.72,2014,7.35,10.2425,2.8925,0
211990,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,404406,Bayside Little Neck-Fresh Meadows,Summer 2014,2014-06-01,7.99,2014,7.35,10.2425,2.8925,0
213967,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2014,2014-06-01,7.9,2014,7.35,10.2425,2.8925,0
213438,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2014,2014-06-01,12.07,2014,15.75,24.1425,8.392499999999998,0
211421,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2014,2014-06-01,8.84,2014,7.35,10.2425,2.8925,0
212821,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2014,2014-06-01,10.91,2014,7.35,10.2425,2.8925,0
213934,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2014,2014-06-01,11.09,2014,7.35,10.2425,2.8925,0
213936,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2014,2014-06-01,11.68,2014,7.35,10.2425,2.8925,0
211970,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,207,East Flatbush - Flatbush,Summer 2014,2014-06-01,8.74,2014,7.35,10.2425,2.8925,0
212817,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2014,2014-06-01,11.83,2014,7.35,10.2425,2.8925,0
213941,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2014,2014-06-01,9.25,2014,7.35,10.2425,2.8925,0
212819,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2014,2014-06-01,10.79,2014,7.35,10.2425,2.8925,0
213972,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2014,2014-06-01,8.21,2014,7.35,10.2425,2.8925,0
211672,375,Nitrogen dioxide (NO2),Mean,ppb,NA,304,Upper West Side,Summer 2014,2014-06-01,20.87,2014,15.75,24.1425,8.392499999999998,0
211377,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2014,2014-06-01,22.69,2014,15.75,24.1425,8.392499999999998,0
212443,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2014,2014-06-01,25.15,2014,15.75,24.1425,8.392499999999998,0
212430,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2014,2014-06-01,11.12,2014,15.75,24.1425,8.392499999999998,0
212420,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2014,2014-06-01,17.79,2014,15.75,24.1425,8.392499999999998,0
211674,375,Nitrogen dioxide (NO2),Mean,ppb,NA,402,West Queens,Summer 2014,2014-06-01,16.64,2014,15.75,24.1425,8.392499999999998,0
211376,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2014,2014-06-01,14.54,2014,15.75,24.1425,8.392499999999998,0
222460,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2014,2014-06-01,30.33,2014,28.98,33,4.02,0
222652,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2014,2014-06-01,31.96,2014,28.98,33,4.02,0
222592,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2014,2014-06-01,32.26,2014,28.98,33,4.02,0
216613,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2014,2014-06-01,36.31,2014,28.98,33,4.02,0
216463,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2014,2014-06-01,30.55,2014,28.98,33,4.02,0
212809,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2014,2014-06-01,8.27,2014,7.35,10.2425,2.8925,0
212831,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Summer 2014,2014-06-01,7.37,2014,7.35,10.2425,2.8925,0
212835,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2014,2014-06-01,7.57,2014,7.35,10.2425,2.8925,0
212800,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2014,2014-06-01,7.64,2014,7.35,10.2425,2.8925,0
212822,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2014,2014-06-01,9.59,2014,7.35,10.2425,2.8925,0
212417,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2014,2014-06-01,15.4,2014,15.75,24.1425,8.392499999999998,0
212441,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2014,2014-06-01,23.91,2014,15.75,24.1425,8.392499999999998,0
213970,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2014,2014-06-01,8.99,2014,7.35,10.2425,2.8925,0
213946,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2014,2014-06-01,9.39,2014,7.35,10.2425,2.8925,0
211666,375,Nitrogen dioxide (NO2),Mean,ppb,NA,209,Bensonhurst - Bay Ridge,Summer 2014,2014-06-01,13.79,2014,15.75,24.1425,8.392499999999998,0
211659,375,Nitrogen dioxide (NO2),Mean,ppb,NA,202,Downtown - Heights - Slope,Summer 2014,2014-06-01,17.79,2014,15.75,24.1425,8.392499999999998,0
212442,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2014,2014-06-01,22.11,2014,15.75,24.1425,8.392499999999998,0
212428,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2014,2014-06-01,15.11,2014,15.75,24.1425,8.392499999999998,0
212802,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2014,2014-06-01,9.87,2014,7.35,10.2425,2.8925,0
211664,375,Nitrogen dioxide (NO2),Mean,ppb,NA,207,East Flatbush - Flatbush,Summer 2014,2014-06-01,15.06,2014,15.75,24.1425,8.392499999999998,0
213401,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2014,2014-06-01,24.02,2014,15.75,24.1425,8.392499999999998,0
213443,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2014,2014-06-01,16.7,2014,15.75,24.1425,8.392499999999998,0
213400,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2014,2014-06-01,25.15,2014,15.75,24.1425,8.392499999999998,0
212437,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2014,2014-06-01,20.87,2014,15.75,24.1425,8.392499999999998,0
212433,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2014,2014-06-01,17,2014,15.75,24.1425,8.392499999999998,0
212798,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2014,2014-06-01,9.29,2014,7.35,10.2425,2.8925,0
212824,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Summer 2014,2014-06-01,8.19,2014,7.35,10.2425,2.8925,0
212796,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2014,2014-06-01,8.76,2014,7.35,10.2425,2.8925,0
211675,375,Nitrogen dioxide (NO2),Mean,ppb,NA,403,Flushing - Clearview,Summer 2014,2014-06-01,14.58,2014,15.75,24.1425,8.392499999999998,0
211656,375,Nitrogen dioxide (NO2),Mean,ppb,NA,103,Fordham - Bronx Pk,Summer 2014,2014-06-01,15.79,2014,15.75,24.1425,8.392499999999998,0
212825,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2014,2014-06-01,7.96,2014,7.35,10.2425,2.8925,0
211662,375,Nitrogen dioxide (NO2),Mean,ppb,NA,205,Sunset Park,Summer 2014,2014-06-01,15.23,2014,15.75,24.1425,8.392499999999998,0
211986,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,410,Rockaways,Summer 2014,2014-06-01,7.37,2014,7.35,10.2425,2.8925,0
211671,375,Nitrogen dioxide (NO2),Mean,ppb,NA,303,East Harlem,Summer 2014,2014-06-01,19.16,2014,15.75,24.1425,8.392499999999998,0
216517,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2014,2014-06-01,31.19,2014,28.98,33,4.02,0
211661,375,Nitrogen dioxide (NO2),Mean,ppb,NA,204,East New York,Summer 2014,2014-06-01,14.16,2014,15.75,24.1425,8.392499999999998,0
213956,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2014,2014-06-01,9.86,2014,7.35,10.2425,2.8925,0
221920,386,Ozone (O3),Mean,ppb,NA,403,Flushing - Clearview,Summer 2014,2014-06-01,32.01,2014,28.98,33,4.02,0
213440,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2014,2014-06-01,15.04,2014,15.75,24.1425,8.392499999999998,0
213441,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2014,2014-06-01,11.2,2014,15.75,24.1425,8.392499999999998,0
213426,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2014,2014-06-01,17.11,2014,15.75,24.1425,8.392499999999998,0
212444,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2014,2014-06-01,16.92,2014,15.75,24.1425,8.392499999999998,0
213414,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2014,2014-06-01,17.28,2014,15.75,24.1425,8.392499999999998,0
212416,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2014,2014-06-01,13.55,2014,15.75,24.1425,8.392499999999998,0
211423,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Summer 2014,2014-06-01,8.23,2014,7.35,10.2425,2.8925,0
213969,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2014,2014-06-01,8.03,2014,7.35,10.2425,2.8925,0
213961,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2014,2014-06-01,9.55,2014,7.35,10.2425,2.8925,0
212438,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Summer 2014,2014-06-01,23.49,2014,15.75,24.1425,8.392499999999998,0
213403,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2014,2014-06-01,25.35,2014,15.75,24.1425,8.392499999999998,0
212422,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2014,2014-06-01,16.43,2014,15.75,24.1425,8.392499999999998,0
212803,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2014,2014-06-01,8.97,2014,7.35,10.2425,2.8925,0
213974,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2014,2014-06-01,10.17,2014,7.35,10.2425,2.8925,0
213442,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2014,2014-06-01,16.08,2014,15.75,24.1425,8.392499999999998,0
221866,386,Ozone (O3),Mean,ppb,NA,209,Bensonhurst - Bay Ridge,Summer 2014,2014-06-01,31.32,2014,28.98,33,4.02,0
221878,386,Ozone (O3),Mean,ppb,NA,211,Williamsburg - Bushwick,Summer 2014,2014-06-01,30.41,2014,28.98,33,4.02,0
213424,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2014,2014-06-01,17.27,2014,15.75,24.1425,8.392499999999998,0
212453,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2014,2014-06-01,7.44,2014,15.75,24.1425,8.392499999999998,0
212431,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2014,2014-06-01,13.79,2014,15.75,24.1425,8.392499999999998,0
219697,386,Ozone (O3),Mean,ppb,Citywide,1,New York City,Summer 2014,2014-06-01,31.37,2014,28.98,33,4.02,0
211330,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2014,2014-06-01,13.91,2014,15.75,24.1425,8.392499999999998,0
213417,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2014,2014-06-01,17.33,2014,15.75,24.1425,8.392499999999998,0
212418,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2014,2014-06-01,15.79,2014,15.75,24.1425,8.392499999999998,0
212815,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2014,2014-06-01,9.79,2014,7.35,10.2425,2.8925,0
211424,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2014,2014-06-01,7.85,2014,7.35,10.2425,2.8925,0
212811,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2014,2014-06-01,10.93,2014,7.35,10.2425,2.8925,0
213945,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2014,2014-06-01,8.94,2014,7.35,10.2425,2.8925,0
213451,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2014,2014-06-01,12.93,2014,15.75,24.1425,8.392499999999998,0
212797,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Summer 2014,2014-06-01,8.55,2014,7.35,10.2425,2.8925,0
216367,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2014,2014-06-01,30.31,2014,28.98,33,4.02,0
213952,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Summer 2014,2014-06-01,8.56,2014,7.35,10.2425,2.8925,0
213973,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2014,2014-06-01,8.76,2014,7.35,10.2425,2.8925,0
216535,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2014,2014-06-01,31.14,2014,28.98,33,4.02,0
216625,386,Ozone (O3),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2014,2014-06-01,31.61,2014,28.98,33,4.02,0
216589,386,Ozone (O3),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2014,2014-06-01,33.05,2014,28.98,33,4.02,0
222574,386,Ozone (O3),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2014,2014-06-01,30.71,2014,28.98,33,4.02,0
213964,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2014,2014-06-01,8.51,2014,7.35,10.2425,2.8925,0
213415,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2014,2014-06-01,18.47,2014,15.75,24.1425,8.392499999999998,0
221992,386,Ozone (O3),Mean,ppb,NA,105106107,South Bronx,Summer 2014,2014-06-01,30.58,2014,28.98,33,4.02,0
221938,386,Ozone (O3),Mean,ppb,NA,408,Jamaica,Summer 2014,2014-06-01,32.63,2014,28.98,33,4.02,0
213985,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2014,2014-06-01,7.74,2014,7.35,10.2425,2.8925,0
213931,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2014,2014-06-01,10.92,2014,7.35,10.2425,2.8925,0
216445,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),Summer 2014,2014-06-01,30.98,2014,28.98,33,4.02,0
216553,386,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2014,2014-06-01,30.5,2014,28.98,33,4.02,0
216631,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2014,2014-06-01,31.89,2014,28.98,33,4.02,0
216547,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2014,2014-06-01,30.81,2014,28.98,33,4.02,0
221980,386,Ozone (O3),Mean,ppb,NA,501502,Northern SI,Summer 2014,2014-06-01,30.82,2014,28.98,33,4.02,0
221968,386,Ozone (O3),Mean,ppb,NA,309310,Union Square-Lower Manhattan,Summer 2014,2014-06-01,26.63,2014,28.98,33,4.02,0
213966,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2014,2014-06-01,8.63,2014,7.35,10.2425,2.8925,0
213984,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Summer 2014,2014-06-01,8.11,2014,7.35,10.2425,2.8925,0
212434,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2014,2014-06-01,17.09,2014,15.75,24.1425,8.392499999999998,0
213421,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2014,2014-06-01,14.33,2014,15.75,24.1425,8.392499999999998,0
212812,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2014,2014-06-01,8.88,2014,7.35,10.2425,2.8925,0
212806,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2014,2014-06-01,8.6,2014,7.35,10.2425,2.8925,0
216583,386,Ozone (O3),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2014,2014-06-01,31.71,2014,28.98,33,4.02,0
216415,386,Ozone (O3),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2014,2014-06-01,31.37,2014,28.98,33,4.02,0
212799,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2014,2014-06-01,9.27,2014,7.35,10.2425,2.8925,0
216403,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2014,2014-06-01,31.34,2014,28.98,33,4.02,0
216331,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2014,2014-06-01,28.54,2014,28.98,33,4.02,0
216595,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2014,2014-06-01,32.27,2014,28.98,33,4.02,0
211687,375,Nitrogen dioxide (NO2),Mean,ppb,NA,105106107,South Bronx,Summer 2014,2014-06-01,17.35,2014,15.75,24.1425,8.392499999999998,0
211678,375,Nitrogen dioxide (NO2),Mean,ppb,NA,408,Jamaica,Summer 2014,2014-06-01,13.5,2014,15.75,24.1425,8.392499999999998,0
213402,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2014,2014-06-01,21.27,2014,15.75,24.1425,8.392499999999998,0
212808,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2014,2014-06-01,8.24,2014,7.35,10.2425,2.8925,0
212818,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2014,2014-06-01,12.38,2014,7.35,10.2425,2.8925,0
213404,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2014,2014-06-01,34.36,2014,15.75,24.1425,8.392499999999998,0
212826,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Summer 2014,2014-06-01,8.49,2014,7.35,10.2425,2.8925,0
212805,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Summer 2014,2014-06-01,9.45,2014,7.35,10.2425,2.8925,0
216577,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2014,2014-06-01,31.68,2014,28.98,33,4.02,0
216469,386,Ozone (O3),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2014,2014-06-01,29.83,2014,28.98,33,4.02,0
222616,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2014,2014-06-01,32.63,2014,28.98,33,4.02,0
222622,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2014,2014-06-01,33.6,2014,28.98,33,4.02,0
212814,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2014,2014-06-01,8.88,2014,7.35,10.2425,2.8925,0
211677,375,Nitrogen dioxide (NO2),Mean,ppb,NA,407,Southwest Queens,Summer 2014,2014-06-01,13.61,2014,15.75,24.1425,8.392499999999998,0
222586,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2014,2014-06-01,32.01,2014,28.98,33,4.02,0
222646,386,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2014,2014-06-01,31.13,2014,28.98,33,4.02,0
213437,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2014,2014-06-01,14.6,2014,15.75,24.1425,8.392499999999998,0
213980,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2014,2014-06-01,8.03,2014,7.35,10.2425,2.8925,0
222580,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2014,2014-06-01,30.87,2014,28.98,33,4.02,0
213965,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2014,2014-06-01,8.22,2014,7.35,10.2425,2.8925,0
213963,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2014,2014-06-01,8.84,2014,7.35,10.2425,2.8925,0
221860,386,Ozone (O3),Mean,ppb,NA,208,Canarsie - Flatlands,Summer 2014,2014-06-01,33.25,2014,28.98,33,4.02,0
