Year_Extracted,Geo Place Name,Name,Data Value
2014,Southeast Queens,Outdoor Air Toxics - Formaldehyde,1.383016423
2014,Flushing - Clearview,Outdoor Air Toxics - Benzene,0.91896539
2014,Greenpoint,Outdoor Air Toxics - Benzene,1.069523191
2014,Bensonhurst - Bay Ridge,Outdoor Air Toxics - Benzene,0.982472351
2014,Canarsie - Flatlands,Outdoor Air Toxics - Formaldehyde,1.485284249
2014,West Queens,Outdoor Air Toxics - Benzene,1.082900746
2014,Williamsburg - Bushwick,Outdoor Air Toxics - Benzene,0.990043072
2014,Lower Manhattan,Outdoor Air Toxics - Benzene,0.854960622
2014,Flushing - Clearview,Outdoor Air Toxics - Formaldehyde,1.487456075
2014,Willowbrook,Outdoor Air Toxics - Formaldehyde,1.317275506
2014,Union Square - Lower East Side,Outdoor Air Toxics - Benzene,1.02873087
2014,Bayside - Little Neck,Outdoor Air Toxics - Benzene,0.864875451
2014,Union Square - Lower East Side,Outdoor Air Toxics - Formaldehyde,1.655044994
2014,Pelham - Throgs Neck,Outdoor Air Toxics - Formaldehyde,1.609386933
2014,Gramercy Park - Murray Hill,Outdoor Air Toxics - Benzene,1.055641631
2014,South Beach - Tottenville,Outdoor Air Toxics - Benzene,0.601659348
2014,Williamsburg - Bushwick,Outdoor Air Toxics - Formaldehyde,1.569725748
2014,Canarsie - Flatlands,Outdoor Air Toxics - Benzene,0.893418257
2014,East New York,Outdoor Air Toxics - Benzene,0.926427771
2014,Bayside - Little Neck,Outdoor Air Toxics - Formaldehyde,1.427744064
2014,Southeast Queens,Outdoor Air Toxics - Benzene,0.786633229
2014,Coney Island - Sheepshead Bay,Outdoor Air Toxics - Benzene,1.021871374
2014,Greenwich Village - SoHo,Outdoor Air Toxics - Benzene,0.941088372
2014,Borough Park,Outdoor Air Toxics - Benzene,1.01333435
2014,Central Harlem - Morningside Heights,Outdoor Air Toxics - Benzene,1.033408443
2014,Long Island City - Astoria,Outdoor Air Toxics - Benzene,1.078476852
2014,Fresh Meadows,Outdoor Air Toxics - Formaldehyde,1.411547271
2014,Crotona -Tremont,Outdoor Air Toxics - Formaldehyde,1.566469539
2014,Fordham - Bronx Pk,Outdoor Air Toxics - Formaldehyde,1.582647948
2014,East Flatbush - Flatbush,Outdoor Air Toxics - Formaldehyde,1.552608919
2014,Greenwich Village - SoHo,Outdoor Air Toxics - Formaldehyde,1.603648086
2014,Hunts Point - Mott Haven,Outdoor Air Toxics - Formaldehyde,1.72533378
2014,Downtown - Heights - Slope,Outdoor Air Toxics - Benzene,0.99727837
2014,Bensonhurst - Bay Ridge,Outdoor Air Toxics - Formaldehyde,1.528550019
2014,Pelham - Throgs Neck,Outdoor Air Toxics - Benzene,0.987732179
2014,Southwest Queens,Outdoor Air Toxics - Formaldehyde,1.310108056
2014,Sunset Park,Outdoor Air Toxics - Formaldehyde,1.484163971
2014,Willowbrook,Outdoor Air Toxics - Benzene,0.660120954
2014,Hunts Point - Mott Haven,Outdoor Air Toxics - Benzene,1.060250229
2014,Gramercy Park - Murray Hill,Outdoor Air Toxics - Formaldehyde,1.736315657
2014,Stapleton - St. George,Outdoor Air Toxics - Formaldehyde,1.296787643
2014,Northeast Bronx,Outdoor Air Toxics - Formaldehyde,1.540727456
2014,Southwest Queens,Outdoor Air Toxics - Benzene,0.814050258
2014,Kingsbridge - Riverdale,Outdoor Air Toxics - Formaldehyde,1.528911328
2014,Chelsea - Clinton,Outdoor Air Toxics - Formaldehyde,1.734654443
2014,Kingsbridge - Riverdale,Outdoor Air Toxics - Benzene,0.903530237
2014,Port Richmond,Outdoor Air Toxics - Benzene,0.694034504
2014,Downtown - Heights - Slope,Outdoor Air Toxics - Formaldehyde,1.610207053
2014,Greenpoint,Outdoor Air Toxics - Formaldehyde,1.668330929
2014,Northeast Bronx,Outdoor Air Toxics - Benzene,0.933674632
2014,East Flatbush - Flatbush,Outdoor Air Toxics - Benzene,0.959188056
2014,Lower Manhattan,Outdoor Air Toxics - Formaldehyde,1.481061514
2014,Jamaica,Outdoor Air Toxics - Benzene,0.80397314
2014,High Bridge - Morrisania,Outdoor Air Toxics - Formaldehyde,1.727340714
2014,High Bridge - Morrisania,Outdoor Air Toxics - Benzene,1.081733049
2014,Ridgewood - Forest Hills,Outdoor Air Toxics - Formaldehyde,1.600413031
2014,Borough Park,Outdoor Air Toxics - Formaldehyde,1.58232381
2014,Chelsea - Clinton,Outdoor Air Toxics - Benzene,1.077311948
2014,Sunset Park,Outdoor Air Toxics - Benzene,0.892123903
2014,Jamaica,Outdoor Air Toxics - Formaldehyde,1.376572779
2014,East Harlem,Outdoor Air Toxics - Benzene,1.047140273
2014,Bedford Stuyvesant - Crown Heights,Outdoor Air Toxics - Benzene,0.981515744
2014,Ridgewood - Forest Hills,Outdoor Air Toxics - Benzene,0.998568288
2014,East Harlem,Outdoor Air Toxics - Formaldehyde,1.724264271
2014,Bedford Stuyvesant - Crown Heights,Outdoor Air Toxics - Formaldehyde,1.569592412
2014,South Beach - Tottenville,Outdoor Air Toxics - Formaldehyde,1.269362282
2014,Rockaways,Outdoor Air Toxics - Formaldehyde,1.086623632
2014,Fordham - Bronx Pk,Outdoor Air Toxics - Benzene,0.964043941
2014,Fresh Meadows,Outdoor Air Toxics - Benzene,0.866529557
2014,East New York,Outdoor Air Toxics - Formaldehyde,1.506974231
2014,Crotona -Tremont,Outdoor Air Toxics - Benzene,0.977214616
2014,Coney Island - Sheepshead Bay,Outdoor Air Toxics - Formaldehyde,1.596150486
2014,West Queens,Outdoor Air Toxics - Formaldehyde,1.739220438
2014,Central Harlem - Morningside Heights,Outdoor Air Toxics - Formaldehyde,1.714982152
2014,Upper East Side,Outdoor Air Toxics - Benzene,1.048126153
2014,Port Richmond,Outdoor Air Toxics - Formaldehyde,1.357900535
2014,Long Island City - Astoria,Outdoor Air Toxics - Formaldehyde,1.741466734
2014,Rockaways,Outdoor Air Toxics - Benzene,0.573658504
2014,Stapleton - St. George,Outdoor Air Toxics - Benzene,0.681537384
2014,Upper West Side,Outdoor Air Toxics - Benzene,0.956724623
2014,Upper West Side,Outdoor Air Toxics - Formaldehyde,1.609953172
2014,Washington Heights,Outdoor Air Toxics - Benzene,1.018010151
2014,Upper East Side,Outdoor Air Toxics - Formaldehyde,1.733417367
2013,Bayside - Little Neck,Fine particles (PM 2.5),10.87
2013,Downtown - Heights - Slope,Nitrogen dioxide (NO2),29.89
2013,Upper West Side,Fine particles (PM 2.5),13.77
2014,East Flatbush - Flatbush,Nitrogen dioxide (NO2),20.47
2014,Bayside - Little Neck,Fine particles (PM 2.5),8.31
2014,Bayside - Little Neck,Nitrogen dioxide (NO2),17.44
2013,Williamsburg - Bushwick,Fine particles (PM 2.5),14.01
2013,East New York,Fine particles (PM 2.5),11.03
2013,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),11.04
2013,Downtown - Heights - Slope,Fine particles (PM 2.5),12.93
2014,Northeast Bronx,Nitrogen dioxide (NO2),18.97
2014,High Bridge - Morrisania,Fine particles (PM 2.5),9.87
2013,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),11.94
2013,Flushing - Clearview,Fine particles (PM 2.5),11.46
2013,Willowbrook,Fine particles (PM 2.5),12.13
2013,High Bridge - Morrisania,Fine particles (PM 2.5),13.2
2013,Bayside - Little Neck,Nitrogen dioxide (NO2),25.08
2013,East Harlem,Fine particles (PM 2.5),12.58
2013,South Beach - Tottenville,Nitrogen dioxide (NO2),20.59
2013,Upper East Side,Fine particles (PM 2.5),14.39
2013,Rockaways,Fine particles (PM 2.5),9.87
2014,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),17.63
2013,Chelsea - Clinton,Fine particles (PM 2.5),15.8
2013,Gramercy Park - Murray Hill,Fine particles (PM 2.5),16.44
2013,Borough Park,Fine particles (PM 2.5),11.67
2014,Borough Park,Nitrogen dioxide (NO2),20.41
2013,Union Square - Lower East Side,Fine particles (PM 2.5),13.62
2013,Lower Manhattan,Fine particles (PM 2.5),14.49
2014,Pelham - Throgs Neck,Fine particles (PM 2.5),8.97
2013,Willowbrook,Nitrogen dioxide (NO2),21.86
2014,Williamsburg - Bushwick,Nitrogen dioxide (NO2),22.2
2014,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),21.14
2014,East New York,Nitrogen dioxide (NO2),19.75
2013,Crotona -Tremont,Nitrogen dioxide (NO2),27.83
2013,Pelham - Throgs Neck,Fine particles (PM 2.5),12.05
2013,West Queens,Nitrogen dioxide (NO2),29.51
2013,Stapleton - St. George,Fine particles (PM 2.5),11.55
2013,West Queens,Fine particles (PM 2.5),12.41
2013,Ridgewood - Forest Hills,Fine particles (PM 2.5),11.63
2013,Fordham - Bronx Pk,Nitrogen dioxide (NO2),24.97
2014,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),8.37
2013,Fresh Meadows,Nitrogen dioxide (NO2),27.13
2013,Upper West Side,Nitrogen dioxide (NO2),30.99
2013,Lower Manhattan,Nitrogen dioxide (NO2),34.47
2013,Fresh Meadows,Fine particles (PM 2.5),11.1
2014,Lower Manhattan,Fine particles (PM 2.5),11.36
2013,Central Harlem - Morningside Heights,Fine particles (PM 2.5),13.1
2013,Union Square - Lower East Side,Nitrogen dioxide (NO2),32.79
2014,Willowbrook,Nitrogen dioxide (NO2),14.56
2013,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),29.87
2013,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),27.93
2013,Williamsburg - Bushwick,Nitrogen dioxide (NO2),29.79
2013,Rockaways,Nitrogen dioxide (NO2),22.68
2014,Greenpoint,Fine particles (PM 2.5),10.54
2013,Southeast Queens,Nitrogen dioxide (NO2),25.34
2013,East Flatbush - Flatbush,Nitrogen dioxide (NO2),28.3
2013,Canarsie - Flatlands,Fine particles (PM 2.5),11.07
2013,Greenwich Village - SoHo,Fine particles (PM 2.5),14.33
2014,Pelham - Throgs Neck,Nitrogen dioxide (NO2),19.26
2014,Fresh Meadows,Nitrogen dioxide (NO2),19.26
2014,Central Harlem - Morningside Heights,Fine particles (PM 2.5),9.73
2013,Sunset Park,Fine particles (PM 2.5),12.57
2014,Fresh Meadows,Fine particles (PM 2.5),8.43
2013,South Beach - Tottenville,Fine particles (PM 2.5),11.55
2013,Pelham - Throgs Neck,Nitrogen dioxide (NO2),25.82
2013,Washington Heights,Fine particles (PM 2.5),12.75
2013,East Flatbush - Flatbush,Fine particles (PM 2.5),11.7
2014,Southeast Queens,Fine particles (PM 2.5),8.02
2013,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),27.94
2013,Stapleton - St. George,Nitrogen dioxide (NO2),23.01
2014,Flushing - Clearview,Fine particles (PM 2.5),8.65
2014,Fordham - Bronx Pk,Fine particles (PM 2.5),9.19
2014,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),8.62
2014,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),9.16
2013,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),22.42
2014,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),21.75
2014,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),17.1
2014,Downtown - Heights - Slope,Nitrogen dioxide (NO2),22.67
2013,Jamaica,Fine particles (PM 2.5),10.93
2014,Fordham - Bronx Pk,Nitrogen dioxide (NO2),19.44
2014,Sunset Park,Nitrogen dioxide (NO2),20.23
2014,East Flatbush - Flatbush,Fine particles (PM 2.5),8.97
2014,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),23.86
2014,Southwest Queens,Fine particles (PM 2.5),8.39
2014,Southeast Queens,Nitrogen dioxide (NO2),17.28
2013,Jamaica,Nitrogen dioxide (NO2),26.89
2013,Southwest Queens,Nitrogen dioxide (NO2),27.42
2013,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),29.41
2013,Sunset Park,Nitrogen dioxide (NO2),27.68
2013,Upper East Side,Nitrogen dioxide (NO2),33.42
2013,East New York,Nitrogen dioxide (NO2),27.88
2014,Upper East Side,Fine particles (PM 2.5),11.15
2013,Greenpoint,Nitrogen dioxide (NO2),29.9
2013,Long Island City - Astoria,Nitrogen dioxide (NO2),29.39
2013,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),26.86
2014,Sunset Park,Fine particles (PM 2.5),9.63
2014,Hunts Point - Mott Haven,Fine particles (PM 2.5),9.75
2014,Crotona -Tremont,Fine particles (PM 2.5),9.82
2014,Upper East Side,Nitrogen dioxide (NO2),27.62
2014,Stapleton - St. George,Fine particles (PM 2.5),8.34
2014,West Queens,Nitrogen dioxide (NO2),21.87
2014,Northeast Bronx,Fine particles (PM 2.5),9
2014,Port Richmond,Nitrogen dioxide (NO2),17.54
2013,Southwest Queens,Fine particles (PM 2.5),10.95
2013,Fordham - Bronx Pk,Fine particles (PM 2.5),12.51
2013,Crotona -Tremont,Fine particles (PM 2.5),13.13
2013,Canarsie - Flatlands,Nitrogen dioxide (NO2),25.35
2014,Rockaways,Fine particles (PM 2.5),7.69
2014,Williamsburg - Bushwick,Fine particles (PM 2.5),9.84
2014,East Harlem,Fine particles (PM 2.5),9.84
2014,Upper West Side,Fine particles (PM 2.5),10.42
2014,East New York,Fine particles (PM 2.5),9.04
2014,Upper West Side,Nitrogen dioxide (NO2),25.1
2014,Chelsea - Clinton,Nitrogen dioxide (NO2),31.9
2013,Northeast Bronx,Fine particles (PM 2.5),12.2
2014,Canarsie - Flatlands,Fine particles (PM 2.5),8.48
2013,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),39.35
2014,West Queens,Fine particles (PM 2.5),9.47
2013,Northeast Bronx,Nitrogen dioxide (NO2),24.6
2014,Stapleton - St. George,Nitrogen dioxide (NO2),15.53
2014,Willowbrook,Fine particles (PM 2.5),8.68
2013,Flushing - Clearview,Nitrogen dioxide (NO2),26.95
2014,Lower Manhattan,Nitrogen dioxide (NO2),28.87
2014,Union Square - Lower East Side,Nitrogen dioxide (NO2),26.45
2014,Washington Heights,Fine particles (PM 2.5),9.49
2013,Southeast Queens,Fine particles (PM 2.5),10.35
2014,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),20
2013,Greenwich Village - SoHo,Nitrogen dioxide (NO2),33.98
2014,High Bridge - Morrisania,Nitrogen dioxide (NO2),22.56
2013,Kingsbridge - Riverdale,Fine particles (PM 2.5),12.45
2014,Long Island City - Astoria,Fine particles (PM 2.5),9.98
2014,Downtown - Heights - Slope,Fine particles (PM 2.5),9.99
2013,Port Richmond,Fine particles (PM 2.5),12.27
2013,Port Richmond,Nitrogen dioxide (NO2),24.53
2013,Hunts Point - Mott Haven,Fine particles (PM 2.5),11.21
2014,Washington Heights,Nitrogen dioxide (NO2),21.12
2014,Flushing - Clearview,Nitrogen dioxide (NO2),19.46
2014,Kingsbridge - Riverdale,Fine particles (PM 2.5),9
2013,Long Island City - Astoria,Fine particles (PM 2.5),13.06
2014,Union Square - Lower East Side,Fine particles (PM 2.5),10.53
2014,Greenpoint,Nitrogen dioxide (NO2),22.43
2014,Borough Park,Fine particles (PM 2.5),8.87
2014,Gramercy Park - Murray Hill,Fine particles (PM 2.5),13.23
2014,Crotona -Tremont,Nitrogen dioxide (NO2),21.87
2014,East Harlem,Nitrogen dioxide (NO2),23.76
2014,Ridgewood - Forest Hills,Fine particles (PM 2.5),8.85
2014,Chelsea - Clinton,Fine particles (PM 2.5),12.53
2014,Greenwich Village - SoHo,Nitrogen dioxide (NO2),27.99
2014,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),34.74
2014,Canarsie - Flatlands,Nitrogen dioxide (NO2),17
2014,Jamaica,Fine particles (PM 2.5),8.46
2014,Greenwich Village - SoHo,Fine particles (PM 2.5),11.17
2013,Chelsea - Clinton,Nitrogen dioxide (NO2),36.89
2014,Port Richmond,Fine particles (PM 2.5),8.79
2014,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),19.1
2014,South Beach - Tottenville,Nitrogen dioxide (NO2),12.59
2013,Greenpoint,Fine particles (PM 2.5),13.51
2014,South Beach - Tottenville,Fine particles (PM 2.5),8.2
2014,Jamaica,Nitrogen dioxide (NO2),18.81
2014,Southwest Queens,Nitrogen dioxide (NO2),19.19
2013,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),11.51
2014,Rockaways,Nitrogen dioxide (NO2),13.77
2013,East Harlem,Nitrogen dioxide (NO2),30.2
2014,Long Island City - Astoria,Nitrogen dioxide (NO2),22.07
2013,High Bridge - Morrisania,Nitrogen dioxide (NO2),28.68
2013,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),25.9
2013,Borough Park,Nitrogen dioxide (NO2),28.12
2013,Washington Heights,Nitrogen dioxide (NO2),26.86
2013,Upper East Side,Nitrogen dioxide (NO2),25.15
2013,Willowbrook,Ozone (O3),30.48
2013,Willowbrook,Nitrogen dioxide (NO2),11.13
2013,Fresh Meadows,Nitrogen dioxide (NO2),16.42
2013,Downtown - Heights - Slope,Nitrogen dioxide (NO2),19.95
2013,Stapleton - St. George,Fine particles (PM 2.5),9.34
2013,Pelham - Throgs Neck,Ozone (O3),32.06
2013,Crotona -Tremont,Nitrogen dioxide (NO2),18.85
2013,Sunset Park,Nitrogen dioxide (NO2),16.77
2013,Sunset Park,Ozone (O3),29.67
2013,Hunts Point - Mott Haven,Ozone (O3),31.59
2013,Fresh Meadows,Fine particles (PM 2.5),9.96
2013,Chelsea - Clinton,Fine particles (PM 2.5),13.38
2013,Long Island City - Astoria,Fine particles (PM 2.5),11.07
2013,Stapleton - St. George,Nitrogen dioxide (NO2),11.28
2013,Port Richmond,Nitrogen dioxide (NO2),15.03
2013,Bensonhurst - Bay Ridge,Ozone (O3),31.44
2013,Lower Manhattan,Ozone (O3),24.26
2013,Union Square - Lower East Side,Ozone (O3),25.73
2013,Willowbrook,Fine particles (PM 2.5),9.53
2013,Ridgewood - Forest Hills,Fine particles (PM 2.5),10.17
2013,Williamsburg - Bushwick,Nitrogen dioxide (NO2),19.13
2013,Fordham - Bronx Pk,Ozone (O3),30.79
2013,Upper West Side,Nitrogen dioxide (NO2),22.74
2013,East New York,Fine particles (PM 2.5),9.68
2013,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),14.2
2013,Flushing - Clearview,Fine particles (PM 2.5),10.09
2013,East Harlem,Fine particles (PM 2.5),10.49
2013,Greenwich Village - SoHo,Ozone (O3),25.22
2013,Southeast Queens,Ozone (O3),31.79
2013,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),17.46
2013,East Flatbush - Flatbush,Nitrogen dioxide (NO2),16.52
2013,High Bridge - Morrisania,Ozone (O3),29.92
2013,Upper West Side,Ozone (O3),26.93
2013,Northeast Bronx,Ozone (O3),31.68
2013,South Beach - Tottenville,Ozone (O3),32.66
2013,Williamsburg - Bushwick,Ozone (O3),29.7
2013,South Beach - Tottenville,Nitrogen dioxide (NO2),7.62
2013,Central Harlem - Morningside Heights,Fine particles (PM 2.5),10.76
2013,Downtown - Heights - Slope,Fine particles (PM 2.5),10.95
2013,Kingsbridge - Riverdale,Fine particles (PM 2.5),10.01
2013,Hunts Point - Mott Haven,Fine particles (PM 2.5),9.39
2013,Coney Island - Sheepshead Bay,Ozone (O3),33.88
2013,Rockaways,Ozone (O3),36.84
2013,Southeast Queens,Fine particles (PM 2.5),9.75
2013,Borough Park,Fine particles (PM 2.5),10.02
2013,Canarsie - Flatlands,Fine particles (PM 2.5),9.85
2013,Greenpoint,Ozone (O3),29.77
2013,Washington Heights,Ozone (O3),29.34
2013,Northeast Bronx,Fine particles (PM 2.5),10.17
2013,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),13.99
2013,Bayside - Little Neck,Nitrogen dioxide (NO2),14.07
2013,Fordham - Bronx Pk,Nitrogen dioxide (NO2),15.98
2013,East Flatbush - Flatbush,Ozone (O3),30.73
2013,Long Island City - Astoria,Nitrogen dioxide (NO2),18.02
2013,Long Island City - Astoria,Ozone (O3),30.62
2013,Port Richmond,Ozone (O3),28.84
2013,Upper West Side,Fine particles (PM 2.5),11.38
2013,Southwest Queens,Ozone (O3),31.68
2013,Rockaways,Nitrogen dioxide (NO2),8.04
2013,East Flatbush - Flatbush,Fine particles (PM 2.5),10.17
2013,Bayside - Little Neck,Fine particles (PM 2.5),9.94
2013,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),11
2013,Sunset Park,Fine particles (PM 2.5),10.62
2013,South Beach - Tottenville,Fine particles (PM 2.5),9.13
2013,East New York,Nitrogen dioxide (NO2),16.61
2013,Upper East Side,Fine particles (PM 2.5),12.18
2013,Ridgewood - Forest Hills,Ozone (O3),30.77
2013,East Harlem,Ozone (O3),28.87
2013,Crotona -Tremont,Ozone (O3),30.15
2013,Kingsbridge - Riverdale,Ozone (O3),30.37
2013,Washington Heights,Nitrogen dioxide (NO2),18.97
2013,Fordham - Bronx Pk,Fine particles (PM 2.5),10.29
2013,Crotona -Tremont,Fine particles (PM 2.5),10.94
2013,Southwest Queens,Fine particles (PM 2.5),9.88
2013,Jamaica,Fine particles (PM 2.5),10.07
2013,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),33.89
2013,Greenwich Village - SoHo,Nitrogen dioxide (NO2),26.13
2013,Jamaica,Ozone (O3),31.12
2013,East Harlem,Nitrogen dioxide (NO2),20.7
2013,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),18.74
2013,Northeast Bronx,Nitrogen dioxide (NO2),14.27
2013,Borough Park,Nitrogen dioxide (NO2),15.94
2013,Flushing - Clearview,Nitrogen dioxide (NO2),15.61
2013,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),16.92
2013,West Queens,Fine particles (PM 2.5),10.71
2013,Union Square - Lower East Side,Fine particles (PM 2.5),11.46
2013,Lower Manhattan,Fine particles (PM 2.5),12.22
2013,High Bridge - Morrisania,Fine particles (PM 2.5),10.95
2013,Pelham - Throgs Neck,Nitrogen dioxide (NO2),14.69
2013,Pelham - Throgs Neck,Fine particles (PM 2.5),10.26
2013,High Bridge - Morrisania,Nitrogen dioxide (NO2),19.9
2013,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),9.71
2013,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),10.32
2013,Port Richmond,Fine particles (PM 2.5),9.57
2013,Gramercy Park - Murray Hill,Fine particles (PM 2.5),14.14
2013,Greenwich Village - SoHo,Fine particles (PM 2.5),12.02
2013,Canarsie - Flatlands,Nitrogen dioxide (NO2),12.05
2013,Washington Heights,Fine particles (PM 2.5),10.35
2013,Greenpoint,Nitrogen dioxide (NO2),18.89
2013,Greenpoint,Fine particles (PM 2.5),11.54
2013,Chelsea - Clinton,Ozone (O3),23.53
2013,Downtown - Heights - Slope,Ozone (O3),28.04
2013,West Queens,Nitrogen dioxide (NO2),18.1
2013,East New York,Ozone (O3),31.51
2013,Southwest Queens,Nitrogen dioxide (NO2),16.55
2013,Lower Manhattan,Nitrogen dioxide (NO2),27.85
2013,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),21.54
2013,West Queens,Ozone (O3),30.68
2013,Union Square - Lower East Side,Nitrogen dioxide (NO2),24.15
2013,Bedford Stuyvesant - Crown Heights,Ozone (O3),29.66
2013,Bayside - Little Neck,Ozone (O3),30.76
2013,Upper East Side,Ozone (O3),26.32
2013,Southeast Queens,Nitrogen dioxide (NO2),14.59
2013,Borough Park,Ozone (O3),30.61
2013,Canarsie - Flatlands,Ozone (O3),33.7
2013,Jamaica,Nitrogen dioxide (NO2),16.57
2013,Gramercy Park - Murray Hill,Ozone (O3),21.93
2013,Stapleton - St. George,Ozone (O3),30.61
2013,Williamsburg - Bushwick,Fine particles (PM 2.5),12.2
2013,Chelsea - Clinton,Nitrogen dioxide (NO2),30.68
2013,Central Harlem - Morningside Heights,Ozone (O3),28.4
2013,Flushing - Clearview,Ozone (O3),31.43
2013,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),9.77
2013,Fresh Meadows,Ozone (O3),30.67
2013,Rockaways,Fine particles (PM 2.5),9.45
2013,Flushing - Clearview,Boiler Emissions- Total PM2.5 Emissions,0.2041199826559248
2013,East Flatbush - Flatbush,Boiler Emissions- Total SO2 Emissions,0.5185139398778874
2013,Central Harlem - Morningside Heights,Boiler Emissions- Total NOx Emissions,82.1
2013,Jamaica,Boiler Emissions- Total NOx Emissions,13.2
2013,Long Island City - Astoria,Boiler Emissions- Total SO2 Emissions,0.8864907251724818
2013,Bensonhurst - Bay Ridge,Boiler Emissions- Total NOx Emissions,26.5
2013,Port Richmond,Boiler Emissions- Total SO2 Emissions,0
2013,East Flatbush - Flatbush,Boiler Emissions- Total PM2.5 Emissions,0.11394335230683679
2013,Jamaica,Boiler Emissions- Total PM2.5 Emissions,0.04139268515822508
2013,Kingsbridge - Riverdale,Boiler Emissions- Total NOx Emissions,42.5
2013,Greenpoint,Boiler Emissions- Total SO2 Emissions,0.146128035678238
2013,Jamaica,Boiler Emissions- Total SO2 Emissions,0.17609125905568124
2013,Canarsie - Flatlands,Boiler Emissions- Total SO2 Emissions,0
2013,Pelham - Throgs Neck,Boiler Emissions- Total NOx Emissions,24.9
2013,Pelham - Throgs Neck,Boiler Emissions- Total PM2.5 Emissions,0.17609125905568124
2013,Bedford Stuyvesant - Crown Heights,Boiler Emissions- Total SO2 Emissions,0.2787536009528289
2013,Sunset Park,Boiler Emissions- Total PM2.5 Emissions,0
2013,Greenpoint,Boiler Emissions- Total PM2.5 Emissions,0.04139268515822508
2013,Port Richmond,Boiler Emissions- Total PM2.5 Emissions,0
2013,Upper East Side,Boiler Emissions- Total SO2 Emissions,1.9822712330395684
2013,Central Harlem - Morningside Heights,Boiler Emissions- Total PM2.5 Emissions,0.47712125471966244
2013,Bensonhurst - Bay Ridge,Boiler Emissions- Total PM2.5 Emissions,0.07918124604762482
2013,High Bridge - Morrisania,Boiler Emissions- Total PM2.5 Emissions,0.5314789170422551
2013,Downtown - Heights - Slope,Boiler Emissions- Total PM2.5 Emissions,0.04139268515822508
2013,Central Harlem - Morningside Heights,Boiler Emissions- Total SO2 Emissions,1.2227164711475833
2013,Gramercy Park - Murray Hill,Boiler Emissions- Total SO2 Emissions,1.9020028913507294
2013,East Harlem,Boiler Emissions- Total SO2 Emissions,1.100370545117563
2013,Borough Park,Boiler Emissions- Total NOx Emissions,34.8
2013,Long Island City - Astoria,Boiler Emissions- Total NOx Emissions,30.6
2013,Port Richmond,Boiler Emissions- Total NOx Emissions,2.8
2013,Fordham - Bronx Pk,Boiler Emissions- Total NOx Emissions,71
2013,Willowbrook,Boiler Emissions- Total NOx Emissions,2.1
2013,Southeast Queens,Boiler Emissions- Total SO2 Emissions,0.11394335230683679
2013,Borough Park,Boiler Emissions- Total SO2 Emissions,0.3979400086720376
2013,Coney Island - Sheepshead Bay,Boiler Emissions- Total SO2 Emissions,0.2787536009528289
2013,Union Square - Lower East Side,Boiler Emissions- Total SO2 Emissions,1.413299764081252
2013,Borough Park,Boiler Emissions- Total PM2.5 Emissions,0.07918124604762482
2013,Lower Manhattan,Boiler Emissions- Total SO2 Emissions,1.167317334748176
2013,Williamsburg - Bushwick,Boiler Emissions- Total PM2.5 Emissions,0.04139268515822508
2013,Kingsbridge - Riverdale,Boiler Emissions- Total SO2 Emissions,1.2695129442179163
2013,East New York,Boiler Emissions- Total SO2 Emissions,0.04139268515822508
2013,Chelsea - Clinton,Boiler Emissions- Total PM2.5 Emissions,0.9395192526186185
2013,Williamsburg - Bushwick,Boiler Emissions- Total NOx Emissions,27.8
2013,Upper West Side,Boiler Emissions- Total PM2.5 Emissions,1.0934216851622351
2013,Upper West Side,Boiler Emissions- Total NOx Emissions,247.9
